Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Olímpia,16 (8 -- 24),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-61.3 (-390.4 -- -31.2)
Oriximiná,59 (0 -- 342),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.04 -- 0.12),35.6 (5.9 -- -18.5)
Orleans,17 (0 -- 57),Unsure,1 (0.9 -- 1.1),0.01 (-0.05 -- 0.12),51.9 (5.9 -- -13.4)
Orlândia,10 (4 -- 18),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),295.2 (40 -- -52.2)
Orobó,3 (0 -- 10),Unsure,1 (0.9 -- 1.1),-0.01 (-0.08 -- 0.04),-52.6 (15.9 -- -9)
Ortigueira,3 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.04 -- 0.01),-51.7 (132.2 -- -16.2)
Orós,4 (0 -- 8),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.08 -- 0.01),-37.2 (76 -- -9.1)
Osasco,23 (12 -- 38),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-31.3 (-50.6 -- -22.1)
Osório,55 (0 -- 2183),Unsure,1.1 (0.9 -- 1.3),0.02 (-0.05 -- 0.14),40.9 (4.9 -- -12.7)
Otacílio Costa,5 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.06 -- 0.03),-147.8 (20.2 -- -12.2)
Ouricuri,3 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-41.2 (150.9 -- -13.1)
Ourilândia do Norte,5 (2 -- 9),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-35 (-87.8 -- -21.4)
Ourinhos,10 (3 -- 17),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-61.1 (250.1 -- -28.2)
Ouro,1 (0 -- 5),Likely decreasing,0.8 (0.6 -- 1),-0.04 (-0.14 -- 0.01),-16.1 (64.5 -- -4.9)
Ouro Branco,2 (1 -- 3),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-51.4 (178.5 -- -24.6)
Ouro Preto do Oeste,4 (1 -- 7),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-39.2 (-323.6 -- -20.2)
Ouroeste,4 (0 -- 13),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.08),61.3 (8.6 -- -16.1)
Ourolândia,10 (0 -- 30),Increasing,1.1 (1 -- 1.1),0.02 (-0.01 -- 0.09),30.2 (7.9 -- -82.7)
Pacajus,2 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-37 (88 -- -11.3)
Pacajá,3 (0 -- 12),Unsure,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.03),-122.3 (25.5 -- -15.4)
Pacaraima,10 (4 -- 22),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),146.3 (31 -- -50.1)
Pacatuba,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.01),-20.8 (-116.5 -- -11.1)
Padre Bernardo,14 (0 -- 371),Unsure,1 (0.8 -- 1.3),0.01 (-0.1 -- 0.13),77 (5.3 -- -7.1)
Paiçandu,12 (0 -- 36),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),85.1 (15.6 -- -31.3)
Palestina do Pará,8 (0 -- 78),Likely increasing,1.1 (0.9 -- 1.3),0.03 (-0.09 -- 0.18),25.9 (3.8 -- -7.8)
Palhoça,37 (0 -- 69),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.06 -- 0.01),-52.6 (47.2 -- -10.9)
Palmares,3 (1 -- 5),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-142.2 (56.1 -- -35)
Palmares Paulista,2 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0.01),-46 (122.7 -- -18.4)
Palmas,240 (0 -- 2792),Unsure,1 (0.8 -- 1.2),0 (-0.12 -- 0.13),174.4 (5.3 -- -5.8)
Palmeira das Missões,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0.01),-37.5 (55.9 -- -12.9)
Palmeira dos Índios,9 (0 -- 21),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.08 -- 0.02),-57.4 (40.4 -- -9.1)
Palmeiras de Goiás,15 (0 -- 36),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0.01),-41.5 (50.8 -- -11.9)
Palmeiras do Tocantins,5 (0 -- 13),Likely increasing,1 (1 -- 1.2),0.01 (-0.01 -- 0.04),57.8 (17.1 -- -54.9)
Palmital,6 (1 -- 13),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.05),80 (12.9 -- -65)
Palotina,3 (0 -- 15),Likely decreasing,0.9 (0.7 -- 1.1),-0.04 (-0.15 -- 0.03),-19.5 (27.6 -- -4.7)
Pancas,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-30.9 (-152.4 -- -15.3)
Paracambi,15 (3 -- 33),Increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.05),27.9 (14.5 -- 159.9)
Paracatu,35 (0 -- 193),Likely increasing,1.1 (0.9 -- 1.2),0.01 (-0.03 -- 0.08),47.4 (8.5 -- -25.4)
Paracuru,2 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-34.3 (1463.8 -- -14.3)
Paragominas,18 (1 -- 61),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-161 (22.1 -- -19.7)
Paraguaçu Paulista,3 (0 -- 6),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-61.4 (32.4 -- -12.8)
Paraibano,2 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-55.9 (27.1 -- -10.7)
Paraipaba,1 (0 -- 3),Likely decreasing,0.87 (0.74 -- 1.03),-0.03 (-0.1 -- 0.01),-22 (56 -- -7.1)
Paranaguá,30 (4 -- 62),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-867.1 (39.8 -- -37.6)
Paranavaí,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),406.8 (25.4 -- -28.7)
Paranaíba,22 (8 -- 41),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.04),26.5 (16.4 -- 69)
Paraopeba,1 (0 -- 23),Unsure,0.8 (0.5 -- 1.2),-0.04 (-0.16 -- 0.06),-17.8 (12 -- -4.2)
Paraty,7 (0 -- 21),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.05),133.6 (12.6 -- -19.9)
Parauapebas,319 (47 -- 1071),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.06),44.5 (11.3 -- -62.7)
Paraí,5 (0 -- 14),Unsure,1 (0.8 -- 1.1),0 (-0.07 -- 0.08),198.2 (8.3 -- -10)
Paraíba do Sul,2 (0 -- 4),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-31.9 (-476.4 -- -18.1)
Paraíso do Tocantins,28 (1 -- 64),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),-3388.7 (23.9 -- -30.5)
Parintins,58 (39 -- 80),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.02),44 (29.2 -- 77.5)
Pariquera-Açu,5 (1 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-373.5 (20.2 -- -20.9)
Parnamirim,10 (0 -- 22),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0.01),-34 (116.8 -- -11.1)
Parnarama,6 (0 -- 12),Unsure,1 (0.9 -- 1.1),-0.01 (-0.01 -- 2.54),-125.1 (0.3 -- -64.5)
Parnaíba,17 (8 -- 37),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-46.8 (97.3 -- -23.7)
Parobé,21 (0 -- 50),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.05),191.5 (14.4 -- -19.2)
Pará de Minas,7 (2 -- 15),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.05),156.7 (15.2 -- -32.5)
Passagem Franca,115 (0 -- 7365),Increasing,1.2 (1 -- 1.5),0.07 (-0.05 -- 0.28),9.5 (2.5 -- -15.3)
Passira,3 (0 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-73.8 (53.2 -- -19.4)
Passo Fundo,59 (0 -- 313),Unsure,1 (0.8 -- 1.2),-0.01 (-0.09 -- 0.1),-136.4 (7 -- -7.5)
Passos,12 (3 -- 23),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),590 (37.6 -- -40.6)
Pastos Bons,7 (0 -- 23),Unsure,1 (0.9 -- 1.1),0.01 (-0.06 -- 0.08),83.8 (8.8 -- -11.5)
Pato Branco,5 (2 -- 8),Decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-53.3 (-1063.9 -- -27.6)
Patos,18 (4 -- 32),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-56.1 (138.5 -- -17.7)
Patos de Minas,18 (2 -- 42),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),1504.3 (23.3 -- -21.2)
Patrocínio,135 (0 -- 11350),Unsure,1.1 (0.7 -- 1.6),0.03 (-0.22 -- 1.35),21.8 (0.5 -- -3.1)
Pau Brasil,8 (0 -- 22),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.03 -- 0.12),38.1 (5.6 -- -20)
Pauini,4 (0 -- 12),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.05 -- 0.02),-38.2 (42.5 -- -14.8)
Paulista,6 (1 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-90.6 (186.5 -- -26.6)
Paulo Afonso,36 (10 -- 67),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),30.7 (17.5 -- 2924.7)
Paulo Lopes,1 (0 -- 2),Decreasing,0.9 (0.7 -- 1),-0.05 (-0.13 -- 0.01),-14.8 (93 -- -5.3)
Paulo Ramos,3 (0 -- 7),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.04),-122.5 (16.4 -- -11.1)
Paulínia,15 (10 -- 24),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-29.7 (-64.7 -- -22.2)
Pederneiras,3 (1 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.32 -- 9.96347e+30),-1933.6 (0 -- -2.2)
Pedra,3 (0 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-359.3 (18.6 -- -13.9)
Pedra Branca do Amapari,5 (1 -- 8),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-309.7 (36.4 -- -24.5)
Pedras de Fogo,1 (0 -- 2),Decreasing,0.9 (0.83 -- 0.98),-0.02 (-0.07 -- 0),-36.9 (678.4 -- -10.4)
Pedreira,7 (1 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-1843.2 (40.5 -- -29.1)
Pedreiras,3 (1 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-40.4 (307.6 -- -22.6)
Pedro Afonso,6 (0 -- 12),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-354.6 (35.3 -- -24.6)
Pedro Canário,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- -0.01),-24.2 (-133.8 -- -9.6)
Pedro II,8 (3 -- 14),Likely increasing,1 (1 -- 1.1),5.74 (-0.01 -- 9360.13),0.1 (0 -- -103.1)
Pedro Leopoldo,8 (0 -- 24),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),93.4 (18.8 -- -37.2)
Pelotas,94 (5 -- 312),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.05),51 (13.1 -- -81.2)
Penedo,10 (2 -- 23),Unsure,1 (0.9 -- 1.1),-0.01 (-0.02 -- 0.02),-107.8 (45.8 -- -27.8)
Penha,4 (0 -- 9),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-49.6 (93.8 -- -18.2)
Penápolis,8 (2 -- 14),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-75.2 (34.5 -- -18.2)
Perdizes,5 (0 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),153.8 (16.1 -- -21.7)
Pereiro,10 (0 -- 35),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.02 -- 0.1),29.7 (7.1 -- -34.6)
Peruíbe,5 (0 -- 9),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-39.4 (-709.9 -- -15.9)
Pescaria Brava,15 (3 -- 36),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.04),37.3 (16.1 -- -308.3)
Pesqueira,5 (2 -- 10),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-45.7 (168.6 -- -24.1)
Petrolina,35 (2 -- 67),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-56.2 (89.4 -- -17.9)
Petrolândia,6 (0 -- 16),Unsure,1.1 (0.8 -- 1.2),0.01 (-0.06 -- 0.15),46.7 (4.7 -- -11)
Petrópolis,22 (0 -- 72),Unsure,1 (0.9 -- 1.1),0 (-0.06 -- 0.05),-2459.7 (14.1 -- -12.1)
Picos,10 (4 -- 17),Decreasing,0.9 (0.8 -- 1),-0.01 (-0.01 -- -0.01),-84 (-99.3 -- -72.1)
Picuí,5 (0 -- 17),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.03 -- 0.09),46.1 (7.9 -- -22.7)
Piedade,5 (1 -- 8),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.01),-196.1 (48.4 -- -23.4)
Pilar,4 (1 -- 6),Likely decreasing,1 (0.9 -- 1),0 (-0.02 -- 0),-146.2 (139.5 -- -28.9)
Pimenta Bueno,4 (0 -- 8),Unsure,1 (0.8 -- 1.1),0 (-0.05 -- 0.02),-198.3 (34.2 -- -15.3)
Pindamonhangaba,20 (3 -- 37),Unsure,1 (0.9 -- 1),-0.01 (-0.05 -- 0.02),-99.3 (45.6 -- -15.3)
Pindobaçu,1 (0 -- 2),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.08 -- -0.03),-13.6 (-21.7 -- -9.2)
Pindorama,5 (1 -- 8),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-330.6 (52.8 -- -36.5)
Pinhais,21 (9 -- 35),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-168 (85.8 -- -38.9)
Pinheiral,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-31.7 (91.3 -- -9.7)
Pinheiro,4 (0 -- 14),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.06 -- 0.02),-36.3 (29.7 -- -12.1)
Pinheiros,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-25.3 (-71.7 -- -12.9)
Piquet Carneiro,22 (3 -- 43),Increasing,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),17.5 (11.3 -- 34.3)
Piracaia,3 (1 -- 6),Unsure,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-126.1 (38.3 -- -16)
Piracanjuba,8 (1 -- 15),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),102.5 (25.1 -- -42.4)
Piracicaba,122 (0 -- 596),Unsure,1 (0.9 -- 1.1),0 (-0.06 -- 0.05),-319.7 (13.9 -- -10.9)
Piracuruca,4 (1 -- 9),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.03),-90.2 (24 -- -14.4)
Pirajuí,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.08 -- 0.01),-32.5 (127.3 -- -8.2)
Pirangi,2 (0 -- 5),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-178.7 (41.8 -- -20.6)
Pirapetinga,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-87.8 (34.7 -- -15.4)
Pirapora,27 (2 -- 61),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.04),34.7 (15.6 -- -144.7)
Pirapora do Bom Jesus,3 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-75.5 (82.1 -- -23.2)
Pirapozinho,28 (0 -- 235),Likely increasing,1.1 (1 -- 1.2),0.04 (-0.09 -- 0.36),16.5 (1.9 -- -7.8)
Piraquara,31 (13 -- 55),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),106.5 (32.9 -- -95.7)
Pirassununga,17 (6 -- 31),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),193.2 (36 -- -49.4)
Piraí,3 (1 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-50 (78.6 -- -20.4)
Piraí do Norte,1 (0 -- 3),Decreasing,0.9 (0.79 -- 1),-0.03 (-0.06 -- 0),-23.9 (-613.7 -- -11.1)
Pires Ferreira,5 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.04),203.8 (16.9 -- -32)
Pires do Rio,6 (3 -- 12),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-175.9 (62.3 -- -35.3)
Piripiri,25 (13 -- 37),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),839.8 (66.9 -- -73.8)
Pitangueiras,15 (8 -- 28),Likely increasing,1 (1 -- 1.1),0.02 (-0.04 -- 0.2),28.6 (3.4 -- -19.3)
Piumhi,3 (1 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-353 (23 -- -18.5)
Piúma,4 (1 -- 7),Unsure,1 (0.9 -- 1),-0.01 (-0.04 -- 0.02),-114.2 (40 -- -17.6)
Placas,1 (0 -- 2),Likely decreasing,0.94 (0.83 -- 1.03),-0.02 (-0.05 -- 0.01),-40.7 (71.2 -- -14.5)
Planaltina,12 (2 -- 25),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-179.9 (38.9 -- -24.7)
Planalto,5 (0 -- 30),Unsure,1 (0.8 -- 1.2),0.01 (-0.1 -- 0.13),69.9 (5.5 -- -6.7)
Pojuca,3 (1 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-48.8 (87.1 -- -13.8)
Pombal,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-18.7 (-33.6 -- -12.1)
Pomerode,5 (0 -- 11),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-47.6 (77.2 -- -17.3)
Ponta Grossa,110 (32 -- 217),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),35.6 (17.8 -- 948.5)
Ponta Porã,12 (6 -- 20),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),123.4 (43.9 -- -93.3)
Ponta de Pedras,3 (0 -- 8),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.02),-58.9 (30.7 -- -13)
Pontal,4 (2 -- 6),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-31.6 (-69.2 -- -20.8)
Pontal do Paraná,3 (1 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-67.9 (74.2 -- -22.7)
Pontalina,9 (0 -- 55),Likely increasing,1.1 (1 -- 1.3),0.04 (-0.09 -- 0.36),17.5 (1.9 -- -8)
Porangatu,65 (0 -- 3398370),Increasing,1.2 (1.1 -- 1.4),12992000 (-0.51 -- Inf),0 (0 -- -1.3)
Porciúncula,2 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.1 -- 0.01),-28.7 (78.4 -- -7.3)
Porecatu,3 (0 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-176.8 (17.3 -- -15.4)
Porteiras,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.08 -- -0.03),-13.1 (-22.3 -- -8.8)
Porteirinha,8 (0 -- 17),Likely increasing,1 (0.9 -- 1.1),0.01 (-0.01 -- 0.03),52.9 (20.6 -- -46.2)
Porteirão,13 (0 -- 60),Increasing,1.1 (1 -- 1.2),0.05 (-0.04 -- 0.3),13.9 (2.3 -- -17)
Portel,5 (0 -- 17),Unsure,1 (0.8 -- 1.1),-0.01 (-0.07 -- 0.05),-69.7 (15.1 -- -10.2)
Porto Alegre,1331 (556 -- 2330),Increasing,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),21.7 (15.5 -- 35.6)
Porto Belo,5 (0 -- 10),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.07 -- 0.03),-56.9 (24.9 -- -10.3)
Porto Feliz,5 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-70.9 (166.7 -- -26.9)
Porto Ferreira,6 (2 -- 12),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-42.9 (8717.4 -- -23.3)
Porto Franco,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-24.9 (-354.8 -- -9.8)
Porto Grande,3 (0 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.02),-53 (36.2 -- -12.9)
Porto Nacional,32 (0 -- 73),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),190.9 (23.6 -- -32.8)
Porto Real,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.06 -- 0.04),-178.2 (19.3 -- -11.8)
Porto Seguro,23 (12 -- 36),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-90.2 (490.7 -- -40.7)
Porto Velho,86 (49 -- 139),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-51.9 (-556.1 -- -29.1)
Porto da Folha,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0),-28.2 (-2061 -- -16.1)
Porto de Moz,1 (0 -- 4),Likely decreasing,0.9 (0.81 -- 1),-0.03 (-0.05 -- 0),-23.8 (301.4 -- -13.1)
Portão,9 (1 -- 26),Likely increasing,1 (1 -- 1.1),0.02 (-0.02 -- 0.09),43.9 (7.7 -- -35.3)
Posse,17 (0 -- 66),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.02 -- 0.13),21.6 (5.2 -- -35.2)
Potim,7 (0 -- 58),Unsure,1.1 (0.8 -- 1.2),0.02 (-0.08 -- 0.12),42.6 (5.9 -- -8.4)
Potiraguá,2 (0 -- 6),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.02),-51.2 (31.2 -- -12.3)
Potirendaba,2 (1 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-38.2 (-97.1 -- -23.3)
Pouso Alegre,48 (9 -- 112),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),59.8 (20.5 -- -63.7)
Poá,12 (7 -- 18),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-83 (1162.2 -- -41.3)
Poços de Caldas,25 (9 -- 51),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),36 (19.4 -- -554.3)
Poção de Pedras,4 (0 -- 8),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0),-39 (207.2 -- -15.8)
Poções,5 (1 -- 7),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-61.7 (558.7 -- -20.4)
Prado,4 (1 -- 7),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2718.7 (42.7 -- -53.6)
Pradópolis,4 (0 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-55.9 (106.6 -- -13.2)
Praia Grande,25 (5 -- 45),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0),-51.1 (671 -- -18.9)
Prainha,6 (1 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),519.1 (32.1 -- -32.6)
Prata,13 (7 -- 23),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),27.8 (19.8 -- 57.8)
Presidente Dutra,4 (0 -- 18),Unsure,0.96 (0.78 -- 1.11),-0.01 (-0.07 -- 0.03),-70 (25.3 -- -10.7)
Presidente Epitácio,4 (1 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-79.8 (54.1 -- -21.4)
Presidente Figueiredo,6 (2 -- 13),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.04),186 (17.5 -- -36.9)
Presidente Getúlio,3 (0 -- 7),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.04 -- 0.01),-51.1 (99.7 -- -16.7)
Presidente Kennedy,2 (0 -- 4),Likely decreasing,1 (0.8 -- 1),-0.01 (-0.07 -- 0.02),-48.8 (41.6 -- -10.4)
Presidente Médici,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0),-27.1 (142.3 -- -8.1)
Presidente Prudente,35 (12 -- 58),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.01),-146 (47 -- -24.4)
Presidente Tancredo Neves,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-22.9 (-235.3 -- -9.3)
Presidente Venceslau,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-33.6 (101.8 -- -11.3)
Promissão,9 (3 -- 17),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-74 (100.9 -- -26.3)
Propriá,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- 0),-24.5 (149.3 -- -12.8)
Pão de Açúcar,18 (0 -- 190),Likely increasing,1.2 (0.9 -- 1.4),0.03 (-0.04 -- 0.14),24.2 (5.1 -- -19)
Quatro Barras,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-61.3 (71.2 -- -15.5)
Quebrangulo,4 (0 -- 83),Unsure,1 (0.7 -- 1.3),0.01 (-0.13 -- 0.23),88 (3.1 -- -5.5)
Queimadas,1 (1 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.02 -- -0.01),-41.4 (-68.6 -- -29.7)
Queimados,7 (0 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.09),159.7 (7.3 -- -21)
Queluz,1 (0 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-35.9 (-201.3 -- -21.3)
Quilombo,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.01),-33.4 (59.5 -- -9.5)
Quirinópolis,18 (1 -- 45),Unsure,1 (0.9 -- 1.2),0 (-0.04 -- 0.05),258.6 (15.2 -- -18.9)
Quissamã,1 (0 -- 3),Likely decreasing,0.94 (0.86 -- 1.02),-0.02 (-0.04 -- 0),-42.7 (202.3 -- -17.2)
