Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
São José da Vitória,3 (0 -- 8),Unsure,1 (0.85 -- 1.15),0 (-0.05 -- 0.03),-2019.7 (22.2 -- -15)
São José de Mipibu,1 (0 -- 2),Decreasing,0.88 (0.79 -- 0.99),-0.03 (-0.07 -- 0),-26.3 (-459.6 -- -9.5)
São José de Ribamar,4 (0 -- 13),Unsure,0.99 (0.84 -- 1.11),0 (-0.07 -- 0.05),-310.5 (14.7 -- -10.2)
São José do Belmonte,22 (0 -- 102),Likely increasing,1.12 (1.01 -- 1.21),0.03 (-0.04 -- 0.15),22.1 (4.7 -- -19)
São José do Egito,8 (1 -- 28),Likely increasing,1.05 (0.97 -- 1.13),0.01 (-0.03 -- 0.09),51.2 (7.9 -- -26.8)
São José do Rio Preto,162 (54 -- 287),Unsure,0.98 (0.92 -- 1.05),0 (-0.04 -- 0.02),-144.5 (32.2 -- -17.8)
São José dos Basílios,4 (0 -- 11),Unsure,1 (0.89 -- 1.11),0 (-0.03 -- 0.05),1057 (15 -- -21)
São José dos Campos,188 (87 -- 299),Unsure,1.01 (0.97 -- 1.05),0 (-0.01 -- 0.01),210.8 (46.7 -- -71.4)
São José dos Pinhais,40 (5 -- 95),Unsure,1.01 (0.93 -- 1.08),0 (-0.03 -- 0.04),229 (16.1 -- -23.6)
São João Batista,5 (0 -- 9),Likely decreasing,0.94 (0.85 -- 1.01),-0.02 (-0.04 -- 0),-40.4 (479.8 -- -16.7)
São João da Barra,10 (0 -- 65),Unsure,0.98 (0.75 -- 1.17),0 (-0.08 -- 0.05),-146.2 (12.8 -- -8.6)
São João da Boa Vista,18 (1 -- 47),Likely increasing,1.08 (0.98 -- 1.17),0.02 (0 -- 0.05),32.8 (14.4 -- -154.6)
São João de Meriti,13 (3 -- 27),Unsure,0.98 (0.91 -- 1.05),-0.01 (-0.03 -- 0.01),-104.9 (52.7 -- -25.7)
São João del Rei,6 (2 -- 13),Likely increasing,1.02 (0.98 -- 1.08),0.01 (-0.03 -- 0.07),64.6 (10.5 -- -26.9)
São João do Rio do Peixe,2 (1 -- 4),Likely decreasing,0.95 (0.88 -- 1.03),-0.01 (-0.04 -- 0.01),-60.1 (112.2 -- -17.2)
São João do Soter,3 (0 -- 6),Likely decreasing,0.95 (0.83 -- 1.02),-0.02 (-0.06 -- 0.02),-43.9 (45.8 -- -12)
São João dos Patos,5 (0 -- 10),Decreasing,0.92 (0.83 -- 1),-0.02 (-0.07 -- 0),-28.3 (335.3 -- -9.3)
São Leopoldo,95709300 (0 -- 2.7446e+16),Likely increasing,1.8 (0.43 -- 3.17),0.26 (-0.66 -- 13.37),2.7 (0.1 -- -1)
São Lourenço,3 (0 -- 11),Likely increasing,1.04 (0.93 -- 1.13),0.01 (-0.03 -- 0.08),73.2 (9 -- -27.4)
São Lourenço da Mata,5 (0 -- 11),Unsure,1 (0.91 -- 1.09),0 (-0.04 -- 0.03),-2000.6 (20.5 -- -17.6)
São Lourenço do Sul,8 (3 -- 15),Increasing,1.07 (1.01 -- 1.14),0.02 (0 -- 0.04),34.7 (19 -- 172.3)
São Ludgero,2 (0 -- 4),Decreasing,0.9 (0.8 -- 0.99),-0.03 (-0.07 -- 0),-27.7 (-4554.3 -- -10)
São Luiz Gonzaga,3 (0 -- 6),Unsure,0.98 (0.89 -- 1.07),0 (-0.03 -- 0.02),-153.6 (35 -- -22.1)
São Luís,52 (39 -- 67),Decreasing,0.97 (0.96 -- 0.99),-0.01 (-0.01 -- 0),-94.6 (-375.1 -- -58.7)
São Luís Gonzaga do Maranhão,6 (0 -- 15),Unsure,1.04 (0.87 -- 1.19),0.01 (-0.03 -- 0.04),118.3 (15.6 -- -20.4)
São Luís de Montes Belos,21 (6 -- 41),Likely increasing,1.07 (1 -- 1.13),0.02 (0 -- 0.04),37.4 (19 -- -1011)
São Luís do Quitunde,1 (0 -- 2),Decreasing,0.88 (0.79 -- 0.96),-0.03 (-0.06 -- -0.01),-19.9 (-91.4 -- -12.2)
São Marcos,3 (1 -- 5),Likely decreasing,0.98 (0.91 -- 1.04),-0.01 (-0.04 -- 0.02),-98.8 (38.3 -- -18.3)
São Mateus,7 (0 -- 35),Likely decreasing,0.86 (0.68 -- 1.04),-0.04 (-0.09 -- 0.01),-17.4 (65 -- -7.5)
São Mateus do Maranhão,1 (0 -- 3),Likely decreasing,0.88 (0.74 -- 1.01),-0.03 (-0.08 -- 0),-21.6 (322.2 -- -9.2)
São Miguel,6 (0 -- 15),Likely increasing,1.09 (0.96 -- 1.19),0.02 (-0.01 -- 0.05),29.4 (13.4 -- -56.8)
São Miguel do Guamá,4 (0 -- 11),Unsure,0.99 (0.89 -- 1.09),0 (-0.05 -- 0.05),-183.3 (15.2 -- -13.2)
São Miguel do Iguaçu,7 (4 -- 12),Likely increasing,1.03 (0.99 -- 1.07),0.01 (0 -- 0.02),83.1 (34.3 -- -176)
São Miguel do Oeste,8 (1 -- 20),Unsure,1.03 (0.94 -- 1.1),0.01 (-0.02 -- 0.03),94.7 (24.5 -- -39.6)
São Miguel dos Campos,2 (0 -- 20),Unsure,0.88 (0.65 -- 1.15),-0.04 (-0.16 -- 0.06),-18.2 (10.7 -- -4.4)
São Paulo,901 (291 -- 1611),Decreasing,0.94 (0.87 -- 1),-0.01 (-0.04 -- 0),-58.8 (343.4 -- -17.8)
São Pedro,6 (1 -- 12),Unsure,1.01 (0.93 -- 1.07),0 (-0.03 -- 0.03),463.7 (20.8 -- -26.6)
São Pedro da Aldeia,7 (0 -- 68),Unsure,0.94 (0.72 -- 1.16),-0.02 (-0.08 -- 0.04),-43.4 (16 -- -8.5)
São Pedro de Alcântara,4 (0 -- 19),Unsure,1.02 (0.9 -- 1.15),0.01 (-0.06 -- 0.08),86.9 (8.3 -- -11.8)
São Pedro do Piauí,4 (0 -- 9),Unsure,1 (0.86 -- 1.1),0 (-0.04 -- 0.03),-565.6 (26.9 -- -17)
São Raimundo Nonato,15 (0 -- 42),Likely increasing,1.05 (0.99 -- 1.12),0.01 (-0.01 -- 0.06),47.6 (10.9 -- -131.6)
São Raimundo das Mangabeiras,7 (0 -- 14),Decreasing,0.91 (0.8 -- 0.99),-0.02 (-0.06 -- 0),-28 (-262.9 -- -12.2)
São Roque,5 (2 -- 8),Likely decreasing,0.98 (0.92 -- 1.03),-0.01 (-0.02 -- 0.01),-134.4 (93.4 -- -32.8)
São Sebastião,3 (1 -- 5),Decreasing,0.95 (0.93 -- 0.98),-0.01 (-0.02 -- -0.01),-55.5 (-116.7 -- -34.8)
São Sebastião do Caí,5 (0 -- 13),Likely increasing,1.03 (0.96 -- 1.11),0.01 (-0.01 -- 0.05),92.7 (14.8 -- -70.8)
São Sebastião do Paraíso,11 (3 -- 21),Likely increasing,1.06 (0.99 -- 1.13),0.02 (0 -- 0.04),40.8 (19.6 -- -476.3)
São Sebastião do Passé,5 (1 -- 9),Likely decreasing,0.95 (0.88 -- 1.01),-0.01 (-0.04 -- 0),-52.1 (201.2 -- -15.4)
São Sebastião do Uatumã,1 (0 -- 2),Decreasing,0.89 (0.82 -- 0.97),-0.03 (-0.05 -- -0.01),-23.5 (-89.3 -- -13.5)
São Vicente,25 (15 -- 37),Likely decreasing,0.97 (0.94 -- 1),-0.01 (-0.02 -- 0),-96.6 (454.6 -- -41.7)
São Vicente Ferrer,9 (0 -- 346),Unsure,1.03 (0.63 -- 1.42),0.01 (-0.12 -- 0.17),129 (4.1 -- -5.6)
Sítio Novo,60 (0 -- 819),Increasing,1.17 (1.06 -- 1.25),0.06 (-0.04 -- 0.34),12.1 (2 -- -18.5)
Tabapuã,2 (0 -- 3),Likely decreasing,0.96 (0.88 -- 1.03),-0.01 (-0.05 -- 0.01),-46.9 (60.1 -- -14.3)
Tabatinga,6 (3 -- 8),Increasing,1.02 (1 -- 1.03),0 (0 -- 0.01),140.6 (74.8 -- -6305.8)
Tabira,8 (2 -- 17),Unsure,1.02 (0.94 -- 1.1),0.01 (-0.02 -- 0.03),103.4 (25.5 -- -44.5)
Taboão da Serra,24 (2 -- 47),Likely decreasing,0.94 (0.85 -- 1.01),-0.02 (-0.05 -- 0),-43.5 (190.5 -- -14.5)
Tabuleiro do Norte,6 (0 -- 16),Unsure,0.97 (0.85 -- 1.08),-0.01 (-0.06 -- 0.04),-89.7 (18.3 -- -11.5)
Tacaratu,0 (0 -- 0),Decreasing,0.74 (0.66 -- 0.83),-0.07 (-0.1 -- -0.05),-9.3 (-14.2 -- -7.2)
Tailândia,14 (0 -- 36),Unsure,1.03 (0.94 -- 1.11),0.01 (-0.02 -- 0.03),86.2 (23 -- -38.7)
Taió,1 (0 -- 2),Decreasing,0.88 (0.74 -- 0.98),-0.04 (-0.11 -- 0),-16.3 (-167.9 -- -6.3)
Tambaú,2 (0 -- 4),Likely decreasing,0.93 (0.83 -- 1.03),-0.02 (-0.05 -- 0.01),-43.6 (83.2 -- -13.2)
Tanabi,5 (0 -- 11),Decreasing,0.92 (0.84 -- 0.99),-0.02 (-0.06 -- 0),-34.7 (-1009.5 -- -11.6)
Tanguá,2 (0 -- 5),Likely decreasing,0.94 (0.84 -- 1.03),-0.02 (-0.06 -- 0.01),-40.6 (61.2 -- -11.3)
Tapejara,5 (1 -- 10),Unsure,1 (0.92 -- 1.06),0 (-0.03 -- 0.03),3687.1 (24.7 -- -25.2)
Taperoá,1 (0 -- 1),Decreasing,0.86 (0.78 -- 0.92),-0.04 (-0.07 -- -0.03),-17.1 (-27.6 -- -10.5)
Taquara,7 (0 -- 18),Unsure,0.97 (0.86 -- 1.08),-0.01 (-0.04 -- 0.03),-87.7 (26.2 -- -15.5)
Taquari,31 (0 -- 94),Likely increasing,1.12 (0.92 -- 1.27),0.03 (-0.02 -- 0.07),20.6 (9.8 -- -28)
Taquaritinga,20 (1 -- 61),Likely increasing,1.08 (0.97 -- 1.18),0.02 (-0.02 -- 0.09),31.6 (7.5 -- -28.4)
Tarauacá,27 (4 -- 59),Likely increasing,1.03 (0.96 -- 1.12),0.01 (-0.01 -- 0.03),72.3 (21.1 -- -62.9)
Tartarugalzinho,9 (0 -- 38),Unsure,0.97 (0.82 -- 1.12),-0.01 (-0.08 -- 0.07),-95.5 (10.5 -- -9.1)
Tasso Fragoso,7 (1 -- 17),Likely increasing,1.07 (0.99 -- 1.14),0.02 (-0.01 -- 0.07),33.5 (9.5 -- -60.1)
Tatuí,23 (4 -- 46),Unsure,0.98 (0.92 -- 1.04),-0.01 (-0.04 -- 0.03),-133.2 (27.6 -- -18.8)
Taubaté,53 (23 -- 95),Unsure,1 (0.96 -- 1.06),0 (-0.02 -- 0.03),1488.6 (23.7 -- -29.4)
Tauá,14 (6 -- 28),Likely increasing,1.02 (0.98 -- 1.07),0.01 (-0.01 -- 0.03),122.2 (23.5 -- -59.9)
Tefé,10 (6 -- 17),Unsure,1.01 (0.96 -- 1.06),0 (-0.01 -- 0.02),399.8 (43.7 -- -73.5)
Teixeira de Freitas,116 (0 -- 311),Likely increasing,1.09 (0.93 -- 1.22),0.02 (-0.02 -- 0.06),28.3 (11.6 -- -37.8)
Telêmaco Borba,21 (0 -- 79),Unsure,0.99 (0.85 -- 1.13),0 (-0.05 -- 0.05),-418.1 (14.8 -- -12.9)
Tenente Portela,6 (0 -- 27),Likely increasing,1.06 (0.96 -- 1.14),0.01 (-0.01 -- 0.06),51.9 (12.1 -- -51.2)
Teodoro Sampaio,2 (0 -- 3),Likely decreasing,0.95 (0.88 -- 1.02),-0.01 (-0.04 -- 0.01),-62.4 (133.4 -- -15.6)
Teotônio Vilela,2 (1 -- 4),Decreasing,0.92 (0.87 -- 0.97),-0.02 (-0.04 -- -0.01),-29.6 (-92.5 -- -18.2)
Teresina,217 (135 -- 324),Unsure,0.99 (0.96 -- 1.02),0 (-0.01 -- 0.01),-203.9 (123.9 -- -57.9)
Teresópolis,60 (7 -- 166),Unsure,1 (0.91 -- 1.11),0 (-0.03 -- 0.03),558.9 (25 -- -26.7)
Teutônia,15 (0 -- 34),Likely increasing,1.03 (0.95 -- 1.11),0.01 (-0.02 -- 0.06),84.1 (11.7 -- -33.7)
Teófilo Otoni,11 (0 -- 27),Unsure,0.96 (0.84 -- 1.07),-0.01 (-0.06 -- 0.02),-72 (30.4 -- -12.2)
Tianguá,4 (1 -- 8),Decreasing,0.89 (0.82 -- 0.95),-0.03 (-0.05 -- -0.01),-21.9 (-48 -- -13.4)
Tietê,3 (1 -- 4),Decreasing,0.93 (0.87 -- 0.97),-0.02 (-0.04 -- -0.01),-36.2 (-100.2 -- -19.2)
Tijucas,14 (3 -- 28),Unsure,0.98 (0.89 -- 1.05),-0.01 (-0.04 -- 0.02),-120.3 (40.4 -- -18.2)
Timbaúba,10 (0 -- 39),Unsure,0.99 (0.83 -- 1.14),0 (-0.06 -- 0.04),-179.1 (19.2 -- -11.1)
Timon,101 (0 -- 420),Likely increasing,1.12 (0.9 -- 1.28),0.71 (-0.22 -- 5.63943e+49),1 (0 -- -3.1)
Timóteo,18 (2 -- 49),Unsure,1.01 (0.92 -- 1.11),0 (-0.03 -- 0.05),192.1 (13.7 -- -22.7)
Tobias Barreto,4 (0 -- 18),Likely decreasing,0.88 (0.77 -- 1.01),-0.05 (-0.17 -- 0.01),-14.6 (77.3 -- -4.1)
Tocantínia,1 (0 -- 3),Likely decreasing,0.91 (0.77 -- 1.04),-0.02 (-0.06 -- 0.01),-33.8 (77.4 -- -10.8)
Toledo,47 (2 -- 115),Likely increasing,1.05 (0.97 -- 1.11),0.02 (-0.02 -- 0.06),45.7 (11.4 -- -40.7)
Toritama,7 (2 -- 12),Likely increasing,1.05 (0.99 -- 1.11),0.01 (0 -- 0.03),55 (24.4 -- -177)
Torres,7 (1 -- 12),Likely decreasing,0.97 (0.91 -- 1.05),-0.01 (-0.04 -- 0.02),-79.8 (45.2 -- -19.2)
Tramandaí,9 (0 -- 34),Likely increasing,1.07 (0.92 -- 1.16),0.01 (-0.02 -- 0.06),55.1 (12.5 -- -37.5)
Tremembé,4 (1 -- 9),Likely increasing,1.03 (0.96 -- 1.07),0.01 (-0.02 -- 0.05),98.3 (15.1 -- -37.9)
Treze de Maio,3 (0 -- 6),Unsure,0.99 (0.92 -- 1.07),0 (-0.02 -- 0.02),-246.4 (39.9 -- -28.7)
Trindade,72 (0 -- 583),Increasing,1.08 (1 -- 1.16),0.03 (-0.05 -- 0.37),22.3 (1.9 -- -15)
Triunfo,6 (0 -- 27),Unsure,1 (0.92 -- 1.06),0 (-0.04 -- 0.03),-713.4 (24.6 -- -19.3)
Três Cachoeiras,2 (0 -- 6),Unsure,0.97 (0.8 -- 1.09),-0.01 (-0.07 -- 0.03),-98.3 (21.9 -- -9.6)
Três Corações,4 (0 -- 8),Unsure,0.97 (0.87 -- 1.06),-0.01 (-0.06 -- 0.02),-116.2 (35.1 -- -12.2)
Três Coroas,2 (0 -- 3),Decreasing,0.93 (0.84 -- 1.01),-0.02 (-0.04 -- 0),-34.4 (403.7 -- -15.7)
Três Lagoas,33 (0 -- 140),Likely increasing,1.06 (0.96 -- 1.15),0.01 (-0.02 -- 0.07),56.1 (10.5 -- -33.3)
Três Passos,1 (0 -- 3),Decreasing,0.91 (0.84 -- 0.98),-0.03 (-0.05 -- -0.01),-25.9 (-100.4 -- -15.1)
Três Pontas,9 (4 -- 16),Increasing,1.06 (1 -- 1.12),0.02 (0 -- 0.03),45.4 (22.8 -- -540.1)
Três Rios,16 (0 -- 54),Unsure,0.97 (0.84 -- 1.09),-0.01 (-0.04 -- 0.02),-81.3 (28 -- -16)
Três de Maio,4 (0 -- 12),Likely increasing,1.04 (0.95 -- 1.12),0.01 (-0.02 -- 0.05),66.5 (13.2 -- -27.7)
Tubarão,31 (8 -- 56),Likely decreasing,0.96 (0.89 -- 1.02),-0.01 (-0.03 -- 0),-67.4 (154.6 -- -23.3)
Tucano,6 (0 -- 22),Likely decreasing,0.9 (0.69 -- 1.07),-0.03 (-0.09 -- 0.02),-24.5 (37.4 -- -7.8)
Tucumã,20 (0 -- 58),Unsure,0.96 (0.84 -- 1.09),-0.01 (-0.05 -- 0.03),-76 (26.1 -- -13)
Tucuruí,3 (0 -- 7),Likely decreasing,0.93 (0.86 -- 1.02),-0.02 (-0.05 -- 0.01),-42.5 (80.7 -- -12.9)
Tuntum,4 (1 -- 7),Decreasing,0.94 (0.87 -- 1),-0.02 (-0.04 -- 0),-42.5 (567.2 -- -19.8)
Tunápolis,5 (1 -- 12),Unsure,1.03 (0.95 -- 1.11),0.01 (-0.04 -- 0.06),90.7 (10.7 -- -17.3)
Tupaciguara,6 (0 -- 12),Unsure,1.03 (0.89 -- 1.13),0.01 (-0.03 -- 0.04),86.9 (19.4 -- -26.1)
Tupanatinga,3 (0 -- 15),Unsure,1 (0.8 -- 1.15),0 (-0.07 -- 0.06),1088.4 (12.2 -- -10)
Tupã,6 (1 -- 14),Unsure,0.99 (0.89 -- 1.06),0 (-0.03 -- 0.02),-186.9 (39.3 -- -23.9)
Tururu,2 (0 -- 4),Likely decreasing,0.94 (0.78 -- 1.05),-0.01 (-0.06 -- 0.01),-62.7 (59.1 -- -11.9)
Turvo,1 (0 -- 2),Decreasing,0.88 (0.76 -- 0.99),-0.03 (-0.07 -- -0.01),-20 (-92.9 -- -9.6)
Uauá,1 (0 -- 1),Decreasing,0.83 (0.79 -- 0.89),-0.05 (-0.06 -- -0.03),-15 (-21.8 -- -11.6)
Ubatuba,11 (3 -- 22),Unsure,0.99 (0.91 -- 1.06),0 (-0.05 -- 0.02),-173.9 (28.2 -- -15.3)
Ubatã,5 (0 -- 9),Decreasing,0.93 (0.87 -- 1),-0.02 (-0.06 -- 0),-33.6 (445.7 -- -11.1)
Uberaba,95 (0 -- 342),Likely increasing,1.07 (0.96 -- 1.2),0.02 (-0.03 -- 0.14),27.9 (4.8 -- -20.6)
Ubá,35 (1 -- 88),Likely increasing,1.05 (0.96 -- 1.15),0.01 (-0.01 -- 0.04),53.3 (17 -- -55.5)
Uchoa,1 (0 -- 2),Decreasing,0.92 (0.86 -- 0.99),-0.02 (-0.04 -- 0),-32 (-235.6 -- -17.6)
Uiramutã,4 (0 -- 9),Likely decreasing,0.95 (0.87 -- 1.04),-0.01 (-0.03 -- 0.01),-52.5 (60 -- -20.3)
Umuarama,7 (2 -- 15),Unsure,1 (0.94 -- 1.06),0 (-0.03 -- 0.03),6047.5 (20.6 -- -22.7)
Unaí,28 (0 -- 88),Unsure,1.01 (0.89 -- 1.12),0 (-0.03 -- 0.04),257.2 (19.5 -- -26.1)
União,3 (1 -- 5),Likely decreasing,0.95 (0.87 -- 1.01),-0.01 (-0.04 -- 0),-56.3 (230.2 -- -15.8)
União dos Palmares,1 (0 -- 3),Decreasing,0.91 (0.83 -- 1),-0.03 (-0.1 -- 0.01),-23.1 (128.1 -- -7.2)
Upanema,3 (0 -- 6),Unsure,0.99 (0.91 -- 1.07),0 (-0.03 -- 0.02),-225.1 (37.4 -- -26)
Urbano Santos,11 (0 -- 30),Unsure,0.97 (0.88 -- 1.09),-0.01 (-0.08 -- 0.05),-75.5 (12.7 -- -9.1)
Uruaçu,21 (9 -- 37),Increasing,1.06 (1.01 -- 1.1),0.02 (0 -- 0.03),44.8 (24.8 -- 228)
Urucará,4 (1 -- 7),Unsure,1 (0.94 -- 1.06),0 (-0.02 -- 0.02),511.9 (44.2 -- -43.2)
Urucurituba,2 (1 -- 4),Decreasing,0.92 (0.87 -- 0.96),-0.02 (-0.04 -- -0.01),-29.4 (-61.2 -- -18.1)
Uruguaiana,17 (7 -- 33),Likely increasing,1.02 (0.98 -- 1.05),0.01 (0 -- 0.02),84.7 (30.3 -- -152.6)
Urussanga,4 (1 -- 8),Likely decreasing,0.97 (0.9 -- 1.03),-0.01 (-0.03 -- 0.01),-75 (90.4 -- -25.3)
Uruçuca,3 (0 -- 6),Unsure,1 (0.89 -- 1.09),0 (-0.04 -- 0.04),-544.4 (19.8 -- -18.5)
Uruçuí,5 (3 -- 9),Decreasing,0.9 (0.87 -- 0.95),-0.03 (-0.04 -- -0.02),-24.9 (-44.5 -- -18.2)
Urânia,1 (0 -- 3),Likely decreasing,0.94 (0.87 -- 1.01),-0.02 (-0.04 -- 0),-41.9 (332.6 -- -18.1)
Vacaria,9 (0 -- 21),Unsure,1.01 (0.91 -- 1.11),0 (-0.03 -- 0.03),276.8 (22.2 -- -25.6)
Valente,18 (0 -- 127),Likely increasing,1.15 (1.02 -- 1.28),0.04 (-0.07 -- 0.35),15.8 (2 -- -10.1)
Valentim Gentil,5 (0 -- 35),Unsure,0.92 (0.72 -- 1.15),-0.02 (-0.11 -- 0.06),-35.7 (11.7 -- -6.5)
Valença,7 (0 -- 36),Unsure,0.96 (0.85 -- 1.05),-0.01 (-0.04 -- 0.02),-91.2 (43.4 -- -17.5)
Valença do Piauí,5 (1 -- 11),Unsure,0.99 (0.93 -- 1.07),0 (-0.04 -- 0.03),-422.5 (20.5 -- -19.3)
Valparaíso,9 (2 -- 17),Unsure,1.02 (0.94 -- 1.08),0.01 (-0.02 -- 0.02),119.2 (31.1 -- -39.8)
Valparaíso de Goiás,66 (33 -- 100),Likely increasing,1.02 (0.98 -- 1.06),0.01 (0 -- 0.02),125.8 (41 -- -155.9)
Vargem Alta,2 (0 -- 4),Likely decreasing,0.97 (0.89 -- 1.02),-0.01 (-0.04 -- 0.01),-75.1 (69.3 -- -16.3)
Vargem Grande Paulista,7 (2 -- 17),Likely increasing,1.03 (0.98 -- 1.1),0.02 (-0.04 -- 0.15),40.5 (4.6 -- -16.7)
Vargem Grande do Sul,17 (2 -- 56),Increasing,1.09 (1.01 -- 1.18),0.02 (-0.01 -- 0.07),29.8 (9.3 -- -97.8)
Varginha,18 (0 -- 57),Likely increasing,1.07 (0.92 -- 1.18),0.02 (-0.02 -- 0.05),37.1 (14.8 -- -30.6)
Varjota,6 (1 -- 14),Unsure,0.98 (0.89 -- 1.07),0 (-0.03 -- 0.02),-169.9 (39.4 -- -19.9)
Varre-Sai,90 (0 -- 358),Likely increasing,1.19 (0.95 -- 1.37),0.05 (-0.01 -- 0.1),13.2 (7.1 -- -56.1)
Vassouras,4 (0 -- 12),Unsure,0.98 (0.85 -- 1.11),-0.01 (-0.04 -- 0.03),-124.9 (22.8 -- -17.4)
Vazante,7 (3 -- 12),Likely increasing,1.03 (0.97 -- 1.08),0.01 (-0.01 -- 0.02),80.2 (31.4 -- -108.3)
Venda Nova do Imigrante,3 (0 -- 5),Decreasing,0.92 (0.85 -- 0.97),-0.02 (-0.07 -- 0),-28.1 (-566 -- -10.1)
Venturosa,4 (1 -- 7),Unsure,1.01 (0.94 -- 1.06),0 (-0.02 -- 0.02),717.3 (29.3 -- -34.1)
Venâncio Aires,75 (0 -- 225),Likely increasing,1.14 (0.97 -- 1.29),0.04 (-0.01 -- 0.08),17.6 (9 -- -80.1)
Veranópolis,7 (1 -- 11),Likely increasing,1.05 (0.97 -- 1.11),0.01 (-0.01 -- 0.03),55.2 (23.3 -- -76.9)
Viamão,42 (12 -- 79),Increasing,1.1 (1.03 -- 1.16),0.03 (0.01 -- 0.04),26.5 (16.2 -- 68.7)
Viana,5 (1 -- 10),Likely decreasing,0.96 (0.89 -- 1.04),-0.01 (-0.04 -- 0.02),-64.1 (43.5 -- -16.4)
Videira,21 (0 -- 55),Unsure,1.01 (0.89 -- 1.12),0 (-0.03 -- 0.03),404.9 (21.2 -- -21.5)
Vila Valério,2 (0 -- 3),Decreasing,0.94 (0.87 -- 1.01),-0.02 (-0.06 -- 0.01),-39.8 (120.7 -- -11)
Vila Velha,65 (28 -- 112),Likely decreasing,0.97 (0.93 -- 1.02),-0.01 (-0.02 -- 0.01),-95.6 (128.8 -- -34.1)
Vilhena,29 (5 -- 57),Unsure,0.98 (0.89 -- 1.07),0 (-0.03 -- 0.02),-161.6 (30.1 -- -20.3)
Vinhedo,9 (3 -- 16),Likely decreasing,0.95 (0.89 -- 1),-0.01 (-0.04 -- 0),-52.7 (348.5 -- -19.3)
Viradouro,3 (1 -- 5),Likely decreasing,0.97 (0.92 -- 1.02),-0.01 (-0.02 -- 0),-84.4 (174.5 -- -31.3)
Visconde do Rio Branco,7 (1 -- 15),Unsure,0.99 (0.92 -- 1.06),0 (-0.02 -- 0.02),-208.1 (38.6 -- -33.7)
Vitorino Freire,1 (0 -- 3),Decreasing,0.9 (0.83 -- 0.96),-0.03 (-0.07 -- 0),-24.1 (-494.9 -- -9.4)
Vitória,54 (4 -- 106),Likely decreasing,0.95 (0.87 -- 1.03),-0.01 (-0.04 -- 0.01),-68.2 (73.7 -- -18)
Vitória de Santo Antão,8 (3 -- 15),Likely decreasing,0.97 (0.91 -- 1.02),-0.01 (-0.02 -- 0.01),-92.3 (110.2 -- -28.8)
Vitória do Jari,27 (4 -- 62),Unsure,1.03 (0.94 -- 1.1),0.01 (-0.03 -- 0.04),77.9 (16.9 -- -26.4)
Vitória do Xingu,1 (0 -- 4),Decreasing,0.87 (0.78 -- 0.98),-0.04 (-0.11 -- 0),-19.7 (-818.5 -- -6.4)
Viçosa,6 (2 -- 11),Likely increasing,1.05 (0.99 -- 1.11),0.01 (0 -- 0.03),48.3 (23.6 -- -268.4)
Viçosa do Ceará,6 (2 -- 10),Decreasing,0.93 (0.89 -- 0.99),-0.02 (-0.03 -- 0),-37.8 (-198.9 -- -22)
Volta Redonda,44 (0 -- 149),Unsure,0.99 (0.85 -- 1.09),-0.01 (-0.07 -- 0.06),-134.7 (12.1 -- -9.3)
Votorantim,9 (1 -- 16),Decreasing,0.92 (0.86 -- 0.97),-0.02 (-0.04 -- 0),-44.4 (416.9 -- -15.6)
Votuporanga,37 (9 -- 62),Unsure,0.99 (0.92 -- 1.05),0 (-0.03 -- 0.02),-204.9 (31.7 -- -24.1)
Várzea Alegre,3 (0 -- 5),Decreasing,0.93 (0.87 -- 1),-0.02 (-0.04 -- 0),-35.6 (4828.1 -- -18.3)
Várzea Paulista,8 (4 -- 14),Likely decreasing,0.96 (0.91 -- 1.01),-0.01 (-0.02 -- 0),-62.5 (345.2 -- -27.7)
Várzea da Roça,0 (0 -- 1),Decreasing,0.67 (0.35 -- 0.92),-0.1 (-0.2 -- -0.01),-7.2 (-52.1 -- -3.5)
Wanderlândia,2 (0 -- 7),Unsure,0.96 (0.84 -- 1.1),-0.01 (-0.07 -- 0.03),-66.7 (22.3 -- -10.1)
Wenceslau Guimarães,1 (0 -- 2),Decreasing,0.87 (0.8 -- 0.95),-0.04 (-0.06 -- -0.01),-18.3 (-63.4 -- -11.3)
Xambioá,9 (0 -- 36),Likely increasing,1.05 (0.95 -- 1.19),0.01 (-0.03 -- 0.08),48.6 (9 -- -24.1)
Xanxerê,15 (0 -- 30),Unsure,1.01 (0.89 -- 1.08),0 (-0.03 -- 0.02),356.1 (29.2 -- -22.5)
Xapuri,20 (0 -- 43),Likely increasing,1.05 (0.94 -- 1.15),0.01 (-0.02 -- 0.04),48.9 (16.7 -- -38.8)
Xaxim,4 (0 -- 10),Unsure,0.97 (0.81 -- 1.08),-0.01 (-0.07 -- 0.03),-103.1 (20.9 -- -9.6)
Xinguara,8 (0 -- 22),Likely decreasing,0.92 (0.82 -- 1.03),-0.02 (-0.05 -- 0.01),-32.3 (79.6 -- -13.6)
Zortéa,2 (0 -- 5),Likely decreasing,0.92 (0.78 -- 1.03),-0.02 (-0.07 -- 0.01),-33.5 (56 -- -9.6)
Zé Doca,17 (0 -- 58),Unsure,1.02 (0.91 -- 1.13),0 (-0.03 -- 0.05),171.8 (13.7 -- -21.1)
