Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Itapevi,3 (3 -- 4),Unsure,0.8 (0.8 -- 0.9),-0.06 (-0.07 -- -0.05),-12.5 (-15.2 -- -10.5)
Itapipoca,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-83.5 (79.8 -- -35.1)
Itapira,3 (3 -- 4),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.07 -- -0.04),-12.7 (-16.9 -- -10.1)
Itapiranga,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.05),-10.4 (-13.3 -- -8.4)
Itaporanga,5 (4 -- 6),Unsure,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.09),11.9 (8.1 -- 18.1)
Itaporanga d'Ajuda,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2512.1 (41.3 -- -60.5)
Itaquaquecetuba,7 (7 -- 8),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13.5 (-16.8 -- -11.2)
Itarema,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-131.8 (68.9 -- -35.2)
Itatiba,8 (7 -- 10),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-31.6 (-74.2 -- -20.5)
Itatira,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-11.8 (-16.6 -- -9.8)
Itaúna,104 (89 -- 120),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.21),4.8 (3.3 -- 5.9)
Itororó,42 (27 -- 63),Unsure,1.8 (1.6 -- 2.1),0.21 (0.16 -- 0.34),3.3 (2 -- 4.3)
Itu,5 (5 -- 6),Unsure,0.6 (0.6 -- 0.7),-0.11 (-0.13 -- -0.09),-6.2 (-7.5 -- -5.2)
Ituiutaba,10 (9 -- 12),Unsure,1.3 (1.3 -- 1.4),0.09 (0.07 -- 0.13),7.5 (5.3 -- 9.7)
Itumbiara,3 (3 -- 5),Unsure,0.5 (0.4 -- 0.6),-0.15 (-0.19 -- -0.12),-4.5 (-6 -- -3.7)
Itupeva,25 (22 -- 29),Unsure,1.5 (1.3 -- 1.6),0.12 (0.1 -- 0.17),5.7 (4 -- 7)
Içara,67 (56 -- 80),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.09),10.7 (7.8 -- 14.8)
Jaboatão dos Guararapes,30 (28 -- 33),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),58.6 (31.9 -- 208.4)
Jacareí,6 (6 -- 7),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.1 -- -0.07),-8.4 (-9.8 -- -7.2)
Jacobina,9 (8 -- 9),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.06),-9.8 (-11.7 -- -8.3)
Jaguaquara,1 (1 -- 2),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-27.5 (-96.3 -- -17.4)
Jaguaribe,862 (748 -- 967),Unsure,3.6 (2.9 -- 4.2),0.58 (0.37 -- 1.56),1.2 (0.4 -- 1.9)
Jaguariúna,1 (1 -- 2),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.06),-8.9 (-11 -- -7.8)
Jaguaruana,1 (0 -- 1),Unsure,0.6 (0.5 -- 0.8),-0.11 (-0.12 -- -0.08),-6.6 (-8.6 -- -5.6)
Jaguaruna,70 (46 -- 105),Unsure,1.8 (1.6 -- 2),0.2 (0.15 -- 0.32),3.5 (2.2 -- 4.7)
Jaguaré,13385 (7077 -- 23288),Unsure,4.5 (3.5 -- 5.4),0.74 (0.44 -- 2.59),0.9 (0.3 -- 1.6)
Jales,5 (5 -- 6),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-20.1 (-33.9 -- -14.8)
Janaúba,1 (1 -- 2),Unsure,0.6 (0.6 -- 0.7),-0.12 (-0.14 -- -0.09),-6 (-7.4 -- -4.9)
Jandira,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.1 -- -0.06),-8.4 (-11.6 -- -7.2)
Jaraguá,4 (4 -- 5),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),7 (5.1 -- 8.9)
Jaraguá do Sul,140 (125 -- 156),Unsure,1.1 (1.1 -- 1.2),0.04 (0.03 -- 0.06),17.6 (12.6 -- 25.2)
Jaru,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),3137.2 (44.6 -- -67.8)
Jataí,18 (16 -- 21),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),23.1 (14.8 -- 41.6)
Jaú,11 (10 -- 13),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-15 (-19.5 -- -12)
Jequié,13 (12 -- 15),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),68.4 (36.8 -- 288.7)
Ji-Paraná,10 (8 -- 11),Unsure,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.02),-25 (-39.7 -- -17.3)
Joaçaba,17 (13 -- 21),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),67.9 (25.6 -- -66.9)
Joinville,363 (338 -- 391),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.08),11 (8.6 -- 13.5)
José Bonifácio,2 (2 -- 3),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0.01),-36.3 (103.2 -- -18.8)
José de Freitas,1 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.1 (-0.11 -- -0.08),-7.1 (-8.7 -- -6.2)
João Monlevade,8 (6 -- 9),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21.3 (-37.5 -- -14.7)
João Pessoa,429 (401 -- 459),Unsure,1.2 (1.1 -- 1.2),0.05 (0.04 -- 0.06),15.3 (12.1 -- 19.1)
Juazeiro,38 (32 -- 49),Unsure,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-25.6 (-56.8 -- -14.7)
Juazeiro do Norte,23 (20 -- 25),Unsure,1.3 (1.2 -- 1.3),0.07 (0.06 -- 0.1),9.4 (7.1 -- 11.7)
Juiz de Fora,575 (503 -- 650),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.22),4.6 (3.2 -- 5.8)
Jundiaí,57 (52 -- 62),Unsure,1 (1 -- 1),0 (-0.01 -- 0),-159.8 (143.8 -- -51.5)
Juquitiba,0 (0 -- 1),Unsure,0.8 (0.7 -- 1),-0.05 (-0.07 -- -0.02),-14.7 (-40.1 -- -10.5)
Juruti,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.1 (-0.12 -- -0.07),-7.1 (-9.3 -- -6)
Ladário,1 (1 -- 2),Unsure,0.7 (0.7 -- 0.7),-0.08 (-0.11 -- -0.06),-8.3 (-10.8 -- -6.2)
Lagarto,3 (3 -- 4),Unsure,1.2 (1.2 -- 1.3),0.06 (0.04 -- 0.08),11.9 (8.8 -- 15.5)
Lages,956 (852 -- 1055),Unsure,1.8 (1.6 -- 1.9),0.19 (0.15 -- 0.3),3.6 (2.3 -- 4.6)
Lago da Pedra,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),617.4 (32.7 -- -65.3)
Lagoa da Prata,2 (2 -- 3),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-126.8 (68.8 -- -36.1)
Laguna,32 (26 -- 39),Unsure,1.1 (1 -- 1.1),0.02 (0 -- 0.04),31.3 (18 -- 183.7)
Lajeado,50 (44 -- 57),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),20.8 (14.2 -- 32.2)
Lapa,1 (1 -- 2),Unsure,0.6 (0.4 -- 0.7),-0.13 (-0.17 -- -0.1),-5.3 (-7.3 -- -4.2)
Laranjal do Jari,1 (1 -- 2),Unsure,0.6 (0.6 -- 0.8),-0.1 (-0.12 -- -0.08),-6.9 (-8.8 -- -5.9)
Lauro de Freitas,30 (27 -- 32),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-38.7 (-68.5 -- -26.3)
Leme,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.7),-0.13 (-0.15 -- -0.1),-5.3 (-6.8 -- -4.5)
Lençóis Paulista,2 (2 -- 3),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.1 -- -0.07),-8.5 (-10.6 -- -7.1)
Limeira,56 (50 -- 62),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-87.5 (228.3 -- -37.3)
Limoeiro,15 (10 -- 23),Unsure,1.8 (1.6 -- 2.1),0.21 (0.16 -- 0.36),3.3 (1.9 -- 4.5)
Limoeiro do Norte,4 (3 -- 4),Unsure,1.3 (1.3 -- 1.4),0.09 (0.06 -- 0.13),8 (5.2 -- 10.8)
Linhares,2224461 (1202993 -- 4371479),Unsure,7.9 (6 -- 9.6),1.32 (0.66 -- 7.91),0.5 (0.1 -- 1.1)
Lins,1 (1 -- 2),Unsure,0.5 (0.5 -- 0.7),-0.13 (-0.16 -- -0.1),-5.2 (-6.6 -- -4.4)
Londrina,109 (101 -- 118),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),726.6 (82.8 -- -111.6)
Lorena,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-26.5 (-88.3 -- -17.9)
Luzilândia,5 (4 -- 6),Unsure,1.5 (1.4 -- 1.7),0.14 (0.11 -- 0.19),5 (3.6 -- 6.3)
Luziânia,21 (18 -- 25),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-451.7 (51.4 -- -52.5)
Luís Eduardo Magalhães,5 (5 -- 6),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19 (-31.2 -- -14.2)
Lábrea,11 (9 -- 12),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),170.6 (45.8 -- -116.1)
Macapá,286 (261 -- 311),Unsure,1.1 (1.1 -- 1.2),0.04 (0.03 -- 0.05),17.3 (13.3 -- 22.9)
Macaé,1755 (1534 -- 1944),Unsure,2.5 (2.1 -- 2.8),0.35 (0.25 -- 0.68),2 (1 -- 2.8)
Maceió,55 (50 -- 59),Unsure,1.1 (1.1 -- 1.1),0.03 (0.02 -- 0.04),22.6 (16.9 -- 30.7)
Machadinho D'Oeste,2 (2 -- 3),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-38.4 (-160.5 -- -20.4)
Madre de Deus,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.07),-7.6 (-10.3 -- -6.4)
Magé,427 (378 -- 486),Unsure,2 (1.7 -- 2.2),0.25 (0.19 -- 0.42),2.8 (1.7 -- 3.7)
Mairiporã,2 (2 -- 3),Unsure,0.7 (0.6 -- 0.8),-0.1 (-0.12 -- -0.08),-7 (-8.5 -- -6)
Mamanguape,449 (386 -- 512),Unsure,2.7 (2.3 -- 3.1),0.4 (0.28 -- 0.9),1.7 (0.8 -- 2.5)
Manacapuru,4 (4 -- 5),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),189.1 (52.9 -- -114.5)
Manaus,509 (469 -- 552),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.08),11.7 (9.1 -- 14.5)
Mangaratiba,603 (512 -- 671),Unsure,2.7 (2.2 -- 3.1),0.4 (0.28 -- 0.83),1.8 (0.8 -- 2.5)
Manhuaçu,27 (23 -- 32),Unsure,1.3 (1.2 -- 1.4),0.09 (0.07 -- 0.12),7.9 (5.7 -- 10)
Manicoré,1 (1 -- 2),Unsure,1.5 (1.4 -- 1.6),0.13 (0.1 -- 0.2),5.3 (3.5 -- 6.8)
Marabá,12 (10 -- 13),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),51.9 (24.8 -- -5164.3)
Maracanaú,8 (8 -- 9),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-11.4 (-13.6 -- -9.6)
Maranguape,3 (2 -- 3),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-18.1 (-26.4 -- -14)
Marataízes,127018 (72895 -- 231578),Unsure,6 (4.6 -- 7.3),1.03 (0.54 -- 4.47),0.7 (0.2 -- 1.3)
Marau,9 (8 -- 11),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-2197.3 (53.9 -- -57.7)
Maravilha,21 (18 -- 23),Unsure,1.3 (1.2 -- 1.3),0.07 (0.06 -- 0.1),9.4 (7.3 -- 11.7)
Marechal Cândido Rondon,8 (6 -- 12),Unsure,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-28.4 (745 -- -13.9)
Marechal Deodoro,5 (5 -- 6),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-36.6 (-126.2 -- -24.3)
Marechal Floriano,99636 (48447 -- 188475),Unsure,5.5 (4.2 -- 6.7),0.93 (0.52 -- 4.09),0.7 (0.2 -- 1.3)
Mari,7 (6 -- 9),Unsure,1.7 (1.5 -- 1.9),0.18 (0.14 -- 0.28),3.9 (2.5 -- 4.9)
Mariana,5 (4 -- 6),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19 (-35 -- -13.2)
Maricá,19894 (17139 -- 22102),Unsure,5 (4 -- 6),0.84 (0.49 -- 2.84),0.8 (0.2 -- 1.4)
Maringá,205 (188 -- 224),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),77.5 (39.2 -- -40018.1)
Marituba,0 (0 -- 1),Unsure,0.6 (0.6 -- 0.8),-0.1 (-0.12 -- -0.08),-7 (-8.9 -- -6)
Marília,9 (8 -- 11),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.1 -- -0.07),-8 (-9.7 -- -6.8)
Matriz de Camaragibe,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-66.9 (126.8 -- -30.1)
Mauriti,3 (2 -- 3),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-49186.7 (50.7 -- -53.6)
Mauá,15 (14 -- 17),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.07),-8.5 (-9.9 -- -7.3)
Maués,2 (2 -- 3),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-14 (-18.1 -- -10.9)
Mazagão,7 (6 -- 8),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-406.2 (58.8 -- -41.5)
Medeiros Neto,1 (1 -- 2),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),-660.3 (45 -- -49.1)
Medianeira,7 (6 -- 9),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.14 -- -0.09),-5.8 (-7.3 -- -4.9)
Medicilândia,0 (0 -- 1),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),2809.2 (50.5 -- -65.2)
Mesquita,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1519 (38.6 -- -68.6)
Miguel Alves,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),-422.5 (47.5 -- -56.5)
Mineiros,1 (1 -- 2),Unsure,0.6 (0.5 -- 0.7),-0.13 (-0.15 -- -0.1),-5.5 (-6.8 -- -4.7)
Miranda,7 (6 -- 9),Unsure,1.3 (1.2 -- 1.4),0.07 (0.05 -- 0.1),9.6 (6.8 -- 12.8)
Mirassol,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.6),-0.13 (-0.16 -- -0.11),-5.2 (-6.5 -- -4.3)
Mococa,3 (3 -- 4),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.05),-10.4 (-13.5 -- -8.3)
Mogi Guaçu,7 (7 -- 8),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.09 -- -0.06),-9.5 (-11.5 -- -7.9)
Mogi Mirim,2 (1 -- 2),Unsure,0.5 (0.5 -- 0.6),-0.13 (-0.16 -- -0.11),-5.2 (-6.5 -- -4.3)
Mogi das Cruzes,17 (16 -- 19),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.07 -- -0.06),-10.6 (-12.3 -- -9.3)
Mombaça,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-102.3 (79.7 -- -36.5)
Monte Alegre,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-12.1 (-18.8 -- -9.7)
Monte Alto,5 (5 -- 6),Unsure,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),18.2 (12.3 -- 28.1)
Monte Mor,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.08),-7.6 (-9.1 -- -6.5)
Monteiro,1 (1 -- 2),Unsure,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.02),-20.7 (-43.2 -- -15.4)
Montenegro,34 (30 -- 38),Unsure,1.4 (1.3 -- 1.4),0.09 (0.08 -- 0.13),7.3 (5.3 -- 9.2)
Montes Claros,35 (32 -- 38),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-11.2 (-13.2 -- -9.6)
Morada Nova,22 (19 -- 24),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.15),6.3 (4.6 -- 7.9)
Morrinhos,5 (5 -- 6),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.08 -- -0.05),-10.8 (-13.3 -- -9)
Morro Agudo,1 (1 -- 2),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.06),-8.9 (-10.8 -- -7.3)
Morro da Fumaça,23 (17 -- 29),Unsure,1.1 (1 -- 1.2),0.02 (0 -- 0.04),32.2 (15.6 -- -1446.4)
Mossoró,430 (379 -- 482),Unsure,1.9 (1.6 -- 2.1),0.22 (0.17 -- 0.36),3.2 (1.9 -- 4.2)
Mucajaí,4 (4 -- 5),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.13),7.2 (5.2 -- 9.1)
Muriaé,9 (7 -- 10),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.07 -- -0.04),-13.5 (-18.4 -- -10.5)
Mâncio Lima,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.05),-10.4 (-13.7 -- -8.4)
Nanuque,6 (5 -- 7),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),57.6 (24.5 -- -239)
Natal,148 (136 -- 166),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.13),6.9 (5.2 -- 8.5)
Navegantes,72 (63 -- 81),Unsure,1.5 (1.4 -- 1.7),0.14 (0.11 -- 0.19),5.1 (3.7 -- 6.3)
Naviraí,36 (33 -- 40),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.13),7.1 (5.3 -- 8.7)
Nilópolis,47 (41 -- 52),Unsure,2.1 (1.8 -- 2.4),0.27 (0.2 -- 0.49),2.5 (1.4 -- 3.4)
Niquelândia,0 (0 -- 1),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-38.1 (436.1 -- -20.4)
Niterói,417 (382 -- 454),Unsure,1.5 (1.4 -- 1.6),0.13 (0.1 -- 0.18),5.4 (3.9 -- 6.7)
Nossa Senhora da Glória,1 (1 -- 2),Unsure,1.1 (1 -- 1.2),0.03 (0.02 -- 0.05),21.4 (13.9 -- 39.5)
Nossa Senhora do Socorro,14 (12 -- 15),Unsure,1.1 (1.1 -- 1.1),0.03 (0.02 -- 0.04),27 (19.5 -- 44.1)
Nova Friburgo,139 (123 -- 157),Unsure,1.6 (1.5 -- 1.8),0.16 (0.13 -- 0.24),4.3 (2.8 -- 5.5)
Nova Iguaçu,2258 (1985 -- 2491),Unsure,2.8 (2.4 -- 3.3),0.43 (0.3 -- 0.96),1.6 (0.7 -- 2.3)
Nova Lima,37 (32 -- 42),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),23.6 (16 -- 42)
Nova Mamoré,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),922.8 (31.1 -- -66.1)
Nova Odessa,8 (8 -- 10),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),22.4 (14.2 -- 38.1)
Nova Olinda do Norte,2 (1 -- 2),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.05),-12.2 (-15 -- -9.9)
Nova Serrana,1 (1 -- 2),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-89.8 (79.7 -- -31.8)
Nova Venécia,56468 (30204 -- 102074),Unsure,5.4 (4.2 -- 6.5),0.9 (0.51 -- 3.5),0.8 (0.2 -- 1.3)
Novo Gama,4 (4 -- 5),Unsure,0.8 (0.8 -- 0.9),-0.04 (-0.06 -- -0.03),-16.4 (-23.7 -- -11.4)
Novo Hamburgo,143 (129 -- 160),Unsure,1.2 (1.1 -- 1.3),0.05 (0.04 -- 0.07),12.8 (9.8 -- 16.4)
Novo Horizonte,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.09 -- -0.06),-8.8 (-11.3 -- -7.5)
Oeiras,11 (11 -- 12),Unsure,1.1 (1.1 -- 1.1),0.03 (0.02 -- 0.04),25.9 (19.3 -- 35.7)
Oiapoque,8 (7 -- 10),Unsure,1.2 (1.1 -- 1.2),0.04 (0.03 -- 0.06),16.1 (11.4 -- 24)
Olho d'Água das Flores,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),3989.5 (40.4 -- -61.7)
Olinda,43 (39 -- 48),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.08),11.6 (8.6 -- 14.8)
Olímpia,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.14 -- -0.09),-6 (-7.5 -- -5.1)
Oriximiná,2 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.1 -- -0.06),-8.1 (-10.7 -- -6.8)
Orleans,75 (64 -- 88),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),7 (5.1 -- 8.9)
Orlândia,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0),-31.4 (919.3 -- -17.2)
Orós,0 (0 -- 1),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),1588.3 (49.6 -- -72.4)
Osasco,55 (51 -- 60),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-71.3 (-809.4 -- -36.6)
Osório,40 (35 -- 48),Unsure,1.2 (1.1 -- 1.2),0.04 (0.03 -- 0.06),16 (11.4 -- 25.7)
Ourilândia do Norte,2 (2 -- 3),Unsure,1.1 (1 -- 1.2),0.01 (-0.01 -- 0.04),48 (16.6 -- -76.2)
Ourinhos,1 (1 -- 2),Unsure,0.6 (0.6 -- 0.7),-0.1 (-0.12 -- -0.08),-6.8 (-8.2 -- -5.8)
Ouro Preto do Oeste,12 (10 -- 13),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),20.7 (14 -- 34.1)
Pacajus,11 (10 -- 13),Unsure,1.2 (1.1 -- 1.2),0.05 (0.03 -- 0.06),14.5 (10.8 -- 19.8)
Pacaraima,4 (3 -- 4),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),34 (20 -- 99.9)
Pacatuba,15 (14 -- 18),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.22),4.6 (3.2 -- 5.8)
Palhoça,105 (95 -- 115),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-296 (104.8 -- -58.2)
Palmares,5 (4 -- 7),Unsure,1.2 (1.1 -- 1.2),0.04 (0.03 -- 0.06),15.5 (11 -- 25.2)
Palmas,151 (133 -- 171),Unsure,1.3 (1.3 -- 1.4),0.09 (0.07 -- 0.12),7.6 (5.7 -- 9.5)
Palmeira das Missões,26 (23 -- 30),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),32.7 (19.8 -- 71.6)
Palmeira dos Índios,2 (2 -- 3),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-17.6 (-25.3 -- -13.7)
Palmeiras de Goiás,223 (188 -- 251),Unsure,2.7 (2.3 -- 3),0.39 (0.28 -- 0.78),1.8 (0.9 -- 2.5)
Palotina,10 (8 -- 11),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-39.3 (-114.9 -- -24.3)
Paracatu,5 (5 -- 6),Unsure,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.08),12.4 (8.7 -- 17.5)
Paracuru,3 (3 -- 4),Unsure,1.3 (1.3 -- 1.4),0.09 (0.07 -- 0.13),7.7 (5.5 -- 9.9)
Paragominas,6 (5 -- 8),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-63.6 (121.1 -- -25.4)
Paraipaba,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.03),-13.3 (-20.6 -- -10.5)
Paranaguá,43 (38 -- 49),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-20.5 (-31 -- -15)
Paraty,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1666.3 (37.9 -- -62.9)
Parauapebas,290 (264 -- 323),Unsure,2.4 (2.1 -- 2.7),0.34 (0.24 -- 0.66),2 (1.1 -- 2.8)
Paraíba do Sul,6 (6 -- 8),Unsure,1.1 (1 -- 1.1),0.02 (0 -- 0.03),41.4 (22.1 -- 162.5)
Paraíso do Tocantins,2 (2 -- 3),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),386.1 (46.4 -- -56.8)
Parintins,16 (15 -- 18),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-611.9 (117.3 -- -95.3)
Parnamirim,343 (304 -- 380),Unsure,1.9 (1.6 -- 2.1),0.22 (0.17 -- 0.35),3.2 (2 -- 4.1)
Parnaíba,0 (0 -- 1),Unsure,0.5 (0.5 -- 0.6),-0.14 (-0.17 -- -0.11),-5 (-6.2 -- -4.2)
Parobé,6 (5 -- 7),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.03),-14.3 (-20.1 -- -11)
Passo Fundo,73 (66 -- 80),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),36.1 (24.1 -- 71.8)
Passos,4 (4 -- 5),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-52 (366.9 -- -25.7)
Pato Branco,280 (220 -- 348),Unsure,1.9 (1.7 -- 2.1),0.23 (0.17 -- 0.38),3.1 (1.8 -- 4)
Patos,105 (95 -- 117),Unsure,1.4 (1.3 -- 1.4),0.09 (0.08 -- 0.12),7.5 (5.7 -- 9.1)
Patos de Minas,22 (20 -- 26),Unsure,1.2 (1.1 -- 1.3),0.05 (0.04 -- 0.07),12.8 (9.6 -- 17.1)
Patrocínio,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.12 -- -0.07),-7.4 (-9.5 -- -6)
Paulista,7 (7 -- 8),Unsure,0.8 (0.8 -- 0.8),-0.06 (-0.07 -- -0.05),-12.1 (-14.2 -- -10.4)
Paulo Afonso,2 (2 -- 3),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),122.5 (40 -- -185.6)
